CNPJ_ESTAB;NSU_TRANSACAO;DATA_VENDA;VALOR_VENDA;DATA_CREDITO;VALOR_CREDITO
30636013000170;694816;17/11/2025;978,66;22/11/2025;941,48
70830632000114;365453;10/10/2025;3333,73;14/10/2025;3170,46
40250018000170;261444;09/01/2025;3492,32;13/01/2025;3372,77
36613062000144;918447;09/05/2025;500,79;13/05/2025;494,89
12829704000112;169722;18/09/2025;3531,98;20/09/2025;3369,62
85096568000142;881164;17/07/2025;3294,23;23/07/2025;3160,78
69105627000127;908154;21/11/2025;1979,93;21/11/2025;1975,01
43781000000158;286289;29/09/2025;292,09;02/10/2025;283,52
83380134000159;655557;16/01/2025;4293,44;23/01/2025;4171,04
56047305000127;623336;13/10/2025;666,49;17/10/2025;633,58
29030762000156;536384;13/01/2025;2438,69;18/01/2025;2336,07
65423460000127;748753;23/07/2025;1226,05;28/07/2025;1192,40
40521442000174;681306;11/01/2025;1046,54;15/01/2025;999,41
47777201000135;188578;13/08/2025;3693,38;15/08/2025;3672,59
30038641000155;690261;05/04/2025;2435,77;12/04/2025;2364,08
43866207000125;226048;05/06/2025;2149,46;07/06/2025;2082,54
52725609000150;783631;18/04/2025;408,69;23/04/2025;407,55
53582523000173;515030;17/11/2025;103,41;24/11/2025;102,15
52970610000141;489375;13/06/2025;2085,70;16/06/2025;1983,11
62516667000124;111287;28/01/2025;1092,74;28/01/2025;1068,57
61809393000144;903204;11/06/2025;925,28;16/06/2025;910,55
86850073000192;382595;12/04/2025;616,65;13/04/2025;600,31
86691067000142;367639;08/03/2025;430,75;13/03/2025;420,51
46033416000112;309029;08/08/2025;3704,06;10/08/2025;3652,70
75226178000172;478478;19/12/2025;72,46;20/12/2025;72,16
30958920000153;860309;29/10/2025;4935,09;04/11/2025;4885,78
15715480000187;614216;19/08/2025;2495,39;25/08/2025;2408,97
65401375000172;191751;20/03/2025;3836,63;26/03/2025;3823,39
23105446000148;855261;22/10/2025;2437,98;29/10/2025;2360,53
64461737000134;161656;25/04/2025;4316,64;29/04/2025;4301,21
12560851000140;134406;10/08/2025;4453,01;12/08/2025;4423,04
63415133000179;336084;21/03/2025;932,50;24/03/2025;912,63
89433754000178;221926;09/05/2025;1440,64;16/05/2025;1418,48
12031568000163;386500;23/12/2025;2843,23;28/12/2025;2754,35
30097785000181;389718;07/12/2025;3848,85;12/12/2025;3749,52
91482948000135;107286;25/04/2025;3718,53;02/05/2025;3682,45
36942444000192;235112;06/11/2025;1649,65;10/11/2025;1603,83
53422729000113;523691;04/08/2025;1239,70;06/08/2025;1220,75
31896483000183;488218;22/06/2025;682,71;27/06/2025;649,85
29707863000118;211516;27/08/2025;4237,80;03/09/2025;4124,08
57480501000142;745603;30/09/2025;3801,53;05/10/2025;3772,20
73011634000151;203065;25/01/2025;4209,60;29/01/2025;4162,25
95018512000129;890060;24/05/2025;3435,46;26/05/2025;3279,49
96807229000135;708066;21/04/2025;4301,19;25/04/2025;4225,73
28452754000162;420519;12/07/2025;3192,10;19/07/2025;3076,74
99473085000141;394896;18/08/2025;1478,19;18/08/2025;1414,55
30766049000124;709902;06/09/2025;1036,82;10/09/2025;998,63
41657497000112;488504;04/10/2025;3308,92;04/10/2025;3262,91
78472554000170;439070;29/11/2025;2666,66;05/12/2025;2595,99
72867997000163;974297;28/08/2025;3274,85;29/08/2025;3134,52
53489485000194;832015;02/12/2025;1096,53;05/12/2025;1078,70
73907079000131;273375;08/08/2025;27,97;09/08/2025;27,74
98037144000161;116237;31/03/2025;4834,55;02/04/2025;4804,57
18288781000113;218515;15/07/2025;1749,40;20/07/2025;1699,20
12708865000167;170977;10/11/2025;205,51;15/11/2025;201,99
13593767000158;741584;27/11/2025;2812,68;28/11/2025;2788,19
54872313000137;467105;06/04/2025;4281,89;06/04/2025;4248,62
81560712000115;303486;01/11/2025;1662,33;05/11/2025;1632,36
80793023000124;700996;01/11/2025;2603,97;05/11/2025;2569,86
33610844000174;781834;07/02/2025;1876,32;13/02/2025;1839,12
20167044000171;386505;16/12/2025;1476,39;21/12/2025;1458,12
73825086000111;573494;01/10/2025;1389,21;07/10/2025;1348,12
23474335000199;700895;25/07/2025;4331,92;01/08/2025;4221,60
85619239000161;119292;06/09/2025;1528,20;11/09/2025;1477,78
75977778000112;878442;23/11/2025;596,97;26/11/2025;595,74
93820070000114;896516;04/01/2025;4005,47;09/01/2025;3979,94
62215598000138;712007;19/11/2025;1546,41;20/11/2025;1542,64
56029723000146;121174;15/11/2025;2556,00;21/11/2025;2467,41
80553365000172;526640;22/12/2025;4318,05;25/12/2025;4125,15
70441136000159;532419;09/05/2025;2607,62;15/05/2025;2578,03
45345887000140;807371;21/05/2025;2800,46;28/05/2025;2680,96
42995581000123;168594;17/01/2025;833,59;19/01/2025;799,32
86994825000197;470198;06/07/2025;4672,76;07/07/2025;4628,74
28348375000192;772491;16/07/2025;3616,40;17/07/2025;3524,75
59119328000145;374093;13/11/2025;4381,82;14/11/2025;4308,18
85564890000143;299874;31/03/2025;3896,36;07/04/2025;3708,05
29266092000160;165540;09/03/2025;4522,47;10/03/2025;4379,83
42881807000173;298630;10/01/2025;651,76;12/01/2025;645,08
76506250000173;990166;14/11/2025;1579,05;14/11/2025;1578,42
60004935000162;186507;05/12/2025;2861,61;07/12/2025;2739,65
64254060000140;417418;28/07/2025;3993,13;29/07/2025;3885,16
93745966000169;403702;06/04/2025;306,16;10/04/2025;298,37
30518537000129;512121;06/02/2025;3805,87;07/02/2025;3723,08
36407041000166;639731;19/01/2025;362,25;25/01/2025;357,79
26719197000165;237014;20/04/2025;4798,27;21/04/2025;4701,82
31546996000164;150407;15/02/2025;817,56;19/02/2025;785,48
90293096000123;438457;17/01/2025;2671,33;24/01/2025;2539,57
62487704000174;545655;30/06/2025;1034,06;07/07/2025;1007,49
66600232000181;659942;25/04/2025;1639,61;26/04/2025;1609,25
11474586000157;646217;22/05/2025;3368,67;23/05/2025;3237,53
50431077000172;514377;19/05/2025;4882,69;23/05/2025;4739,24
72139374000173;842131;06/12/2025;843,58;10/12/2025;828,23
86051271000169;800122;01/08/2025;2304,49;03/08/2025;2206,30
43048708000149;311558;18/05/2025;2293,59;22/05/2025;2248,53
62059138000149;437675;29/01/2025;2909,43;29/01/2025;2797,93
95064613000135;623541;01/06/2025;404,53;07/06/2025;404,45
69148431000185;747346;10/01/2025;1860,27;14/01/2025;1789,52
84713524000171;786838;20/07/2025;647,37;20/07/2025;621,44
77538812000179;376727;01/01/2025;1079,05;04/01/2025;1071,47
50443195000181;653693;09/12/2025;1330,40;12/12/2025;1266,29
81103639000133;877720;03/05/2025;1975,48;07/05/2025;1933,05
15475683000169;715551;02/04/2025;1092,75;09/04/2025;1049,37
41778184000181;939200;01/06/2025;1094,45;01/06/2025;1052,99
14663975000167;656896;14/05/2025;3338,81;14/05/2025;3263,29
73614490000172;520384;07/10/2025;722,61;07/10/2025;713,90
43885722000127;196076;15/09/2025;89,82;17/09/2025;88,30
91557924000128;634060;15/12/2025;733,19;22/12/2025;715,82
30515969000192;973352;02/05/2025;4380,60;08/05/2025;4232,51
57266434000126;739760;04/08/2025;276,25;10/08/2025;270,39
18870406000154;140364;10/04/2025;2152,87;15/04/2025;2051,00
65025341000166;450782;24/05/2025;3343,10;24/05/2025;3259,55
76710671000118;367099;14/09/2025;4842,66;18/09/2025;4746,02
58212840000167;195820;08/07/2025;1235,29;12/07/2025;1188,22
11468409000176;774035;05/09/2025;2978,14;12/09/2025;2914,17
68526256000129;524692;13/05/2025;2360,85;19/05/2025;2332,89
15692789000146;353016;22/04/2025;3565,35;29/04/2025;3542,54
12907409000147;775177;26/12/2025;2648,92;02/01/2026;2611,41
48073897000173;472602;06/11/2025;2891,33;08/11/2025;2812,63
20039323000137;750090;08/01/2025;4887,91;08/01/2025;4877,04
62277037000150;793348;22/09/2025;3349,52;24/09/2025;3189,98
12217942000182;473294;09/05/2025;4893,93;09/05/2025;4667,39
33562803000127;869525;18/07/2025;859,69;18/07/2025;847,07
46242097000182;440519;04/07/2025;2671,39;10/07/2025;2620,77
19677933000132;473398;01/07/2025;4902,49;02/07/2025;4660,75
60427423000185;631241;06/12/2025;763,03;08/12/2025;728,87
28660921000198;490325;07/06/2025;3277,86;13/06/2025;3272,40
31567957000121;314180;17/02/2025;1437,53;21/02/2025;1420,12
99411585000159;648206;22/04/2025;3332,80;28/04/2025;3253,11
19983924000188;366840;01/04/2025;2989,66;07/04/2025;2967,36
61830663000118;744547;27/08/2025;1139,69;29/08/2025;1119,71
77434001000142;762301;01/09/2025;4584,89;02/09/2025;4507,78
35640875000190;911472;24/10/2025;2010,01;24/10/2025;1979,89
98933787000116;265045;27/01/2025;2125,18;28/01/2025;2111,89
47408776000190;529408;19/08/2025;2770,66;21/08/2025;2755,68
31656153000144;789407;14/07/2025;3487,17;15/07/2025;3453,14
55043720000175;960659;29/10/2025;4190,18;05/11/2025;4188,82
62332614000122;797230;02/04/2025;4088,32;02/04/2025;3974,65
51163356000196;997539;09/05/2025;207,62;14/05/2025;197,37
41027069000116;503783;02/12/2025;989,59;09/12/2025;981,37
81457408000153;364812;29/06/2025;877,40;02/07/2025;854,83
78337787000136;365626;29/06/2025;2629,97;05/07/2025;2560,10
62415229000170;743041;31/07/2025;778,27;05/08/2025;775,38
23897470000118;182478;01/07/2025;551,51;07/07/2025;525,83
84455341000197;122316;11/10/2025;2628,36;11/10/2025;2535,09
84538093000139;524435;31/05/2025;4472,94;31/05/2025;4439,46
16547564000138;418163;12/07/2025;3215,66;15/07/2025;3070,52
28910129000146;766089;19/03/2025;2388,94;23/03/2025;2330,65
29000512000178;704490;29/12/2025;2141,91;04/01/2026;2074,54
24226282000133;822339;10/10/2025;3171,57;16/10/2025;3169,36
88525918000183;157344;05/05/2025;4390,81;10/05/2025;4252,97
73424628000166;861342;12/12/2025;2682,39;16/12/2025;2665,52
84467169000133;486240;15/03/2025;3417,86;18/03/2025;3282,17
10821846000118;776457;16/08/2025;3025,98;16/08/2025;3013,00
18313939000192;517211;23/11/2025;4945,21;23/11/2025;4720,13
74970701000188;928260;25/04/2025;3924,40;27/04/2025;3881,20
59712979000184;558440;07/04/2025;4347,09;14/04/2025;4304,09
72701766000166;959277;01/01/2025;4473,03;08/01/2025;4256,34
35025738000111;275350;29/01/2025;986,63;02/02/2025;984,37
56661247000196;117539;25/02/2025;3072,44;28/02/2025;2954,62
69287829000159;294666;14/04/2025;4740,99;17/04/2025;4701,68
74850500000165;237383;13/04/2025;566,73;18/04/2025;541,68
91851539000113;635443;15/07/2025;3026,84;18/07/2025;2933,86
44325495000140;246606;01/02/2025;1609,82;04/02/2025;1557,19
45551924000133;440133;05/09/2025;1076,55;10/09/2025;1037,32
29896372000119;410911;06/02/2025;1797,53;09/02/2025;1733,20
73930405000153;431815;29/05/2025;1657,53;05/06/2025;1633,58
97308278000183;468164;20/11/2025;1588,09;24/11/2025;1544,22
64162920000180;571483;04/07/2025;2823,72;08/07/2025;2709,88
48544399000168;575959;01/04/2025;242,22;07/04/2025;233,20
91855337000126;265747;10/11/2025;3139,38;13/11/2025;3068,94
31558746000182;893870;20/02/2025;3219,97;26/02/2025;3103,87
84919417000167;632759;17/02/2025;59,80;18/02/2025;57,30
54349622000110;917148;11/05/2025;2834,94;14/05/2025;2777,24
10591770000190;715389;23/04/2025;4629,89;29/04/2025;4477,25
16168755000158;376011;02/08/2025;2208,98;02/08/2025;2178,13
87081661000189;994680;08/10/2025;2046,97;13/10/2025;1997,34
31965685000133;892957;04/06/2025;4441,45;09/06/2025;4398,05
36858879000138;785907;10/03/2025;2242,47;14/03/2025;2149,17
78783972000158;366877;29/04/2025;645,83;01/05/2025;630,83
63392205000197;803438;08/01/2025;3444,68;14/01/2025;3361,29
15380145000116;793909;18/10/2025;2165,14;24/10/2025;2092,42
33119274000135;954619;16/03/2025;1417,91;20/03/2025;1415,14
42819321000187;981523;13/12/2025;4317,81;14/12/2025;4300,20
26298174000139;628046;05/07/2025;299,42;09/07/2025;295,30
70462317000129;365701;09/10/2025;4150,92;15/10/2025;4026,33
32474207000145;405647;14/01/2025;4358,24;21/01/2025;4312,09
59279886000155;171886;29/06/2025;1598,39;06/07/2025;1588,64
28927711000159;224310;23/05/2025;1929,54;23/05/2025;1899,36
47756846000182;519069;26/12/2025;2428,94;02/01/2026;2363,61
56850446000193;395282;14/09/2025;4077,03;18/09/2025;4020,87
53558006000192;357074;09/10/2025;3852,79;10/10/2025;3751,59
71225925000176;336051;10/05/2025;295,53;15/05/2025;293,60
78193507000133;690717;28/11/2025;3048,65;29/11/2025;2900,76
45216665000130;988979;25/03/2025;3777,87;27/03/2025;3712,78
70132539000170;155962;20/01/2025;2534,24;21/01/2025;2487,88
33986548000163;905586;14/07/2025;3927,35;15/07/2025;3844,66
85476704000112;885041;18/05/2025;3878,66;23/05/2025;3833,47
72905453000145;365984;26/02/2025;2024,24;27/02/2025;1971,04
42857441000183;310546;09/01/2025;3040,22;14/01/2025;3012,50
29737531000195;785828;09/11/2025;4138,11;14/11/2025;4133,18
85921379000186;556875;05/12/2025;1531,03;10/12/2025;1485,38
54415591000128;822734;29/11/2025;746,42;04/12/2025;733,48
72389715000156;590547;06/06/2025;3831,19;08/06/2025;3804,70
76595992000182;112829;19/09/2025;143,53;24/09/2025;140,56
62199998000157;925399;16/09/2025;3025,77;22/09/2025;2962,89
30439128000172;207347;22/11/2025;4121,90;26/11/2025;3993,28
20718747000197;738072;18/07/2025;99,24;21/07/2025;97,28
51902310000155;673602;16/05/2025;859,64;20/05/2025;852,91
36628729000144;155821;03/12/2025;1818,52;10/12/2025;1782,25
68292132000150;475343;23/06/2025;3219,18;28/06/2025;3105,81
65953998000140;485487;28/12/2025;3999,34;30/12/2025;3955,02
63315815000186;946835;26/09/2025;2859,02;28/09/2025;2806,41
56782415000130;269525;04/03/2025;1895,61;05/03/2025;1855,13
96296870000119;400113;24/10/2025;4114,99;29/10/2025;4027,52
16897563000181;539912;07/09/2025;4413,58;11/09/2025;4377,02
99178526000171;799224;07/02/2025;2960,46;11/02/2025;2816,67
54002512000189;553052;20/07/2025;982,60;25/07/2025;946,01
53598095000179;547782;15/07/2025;296,82;19/07/2025;293,48
60472216000148;502718;18/10/2025;3790,60;22/10/2025;3664,35
82333277000174;254645;15/06/2025;3572,67;19/06/2025;3520,75
12678678000172;324723;11/02/2025;4899,57;14/02/2025;4742,24
27169021000169;457574;27/03/2025;2772,64;31/03/2025;2717,69
37307380000180;140520;20/09/2025;4548,72;21/09/2025;4434,60
11448729000152;208391;10/11/2025;2059,18;11/11/2025;1969,98
15955775000140;403346;06/11/2025;420,01;12/11/2025;416,81
45456118000181;798856;05/09/2025;875,37;08/09/2025;846,78
43694459000191;901182;16/08/2025;1904,14;23/08/2025;1880,25
89493366000133;128416;19/08/2025;4417,28;23/08/2025;4337,87
76889657000160;740440;28/12/2025;4695,36;04/01/2026;4667,57
75651132000125;732747;17/12/2025;3850,80;22/12/2025;3788,92
44008899000191;556622;15/02/2025;1868,62;15/02/2025;1819,47
60218960000186;919864;06/10/2025;1529,60;12/10/2025;1499,61
37786692000198;342293;06/01/2025;2744,12;09/01/2025;2657,44
19089958000124;212924;07/07/2025;4743,22;11/07/2025;4676,57
43071326000179;776781;26/05/2025;1418,04;02/06/2025;1397,43
99476151000191;441928;28/01/2025;4784,97;03/02/2025;4735,02
11437651000131;276530;11/04/2025;4187,07;12/04/2025;4158,33
83673563000131;216953;21/10/2025;3707,38;24/10/2025;3529,80
34455816000147;946271;27/04/2025;4816,62;28/04/2025;4627,51
71259846000114;887132;01/07/2025;2842,58;01/07/2025;2740,77
67269598000128;653496;07/11/2025;1913,20;10/11/2025;1854,37
56919767000179;232482;19/11/2025;1417,38;22/11/2025;1411,69
21298135000133;325979;20/04/2025;1021,07;21/04/2025;994,36
37043745000166;655569;03/05/2025;3307,34;07/05/2025;3175,01
66169016000150;210925;01/12/2025;1270,77;02/12/2025;1247,43
53004049000132;828832;22/08/2025;3440,21;24/08/2025;3377,59
97428150000190;666754;11/09/2025;877,94;11/09/2025;837,39
43228646000122;642659;25/08/2025;1895,11;01/09/2025;1845,51
37486933000127;269174;22/11/2025;1374,99;24/11/2025;1309,81
21430250000111;935260;14/07/2025;2798,66;21/07/2025;2716,98
55504203000176;605801;06/05/2025;2688,75;08/05/2025;2572,19
50669735000147;478939;24/02/2025;1038,21;24/02/2025;1023,95
46459841000163;332031;16/03/2025;848,46;16/03/2025;837,79
14887182000183;397152;27/02/2025;615,13;01/03/2025;601,03
93736854000158;675262;13/10/2025;38,48;14/10/2025;37,87
46996649000115;708289;11/04/2025;1061,18;12/04/2025;1038,51
12859304000133;949311;20/05/2025;1099,82;25/05/2025;1094,53
93885495000164;203707;21/12/2025;2647,07;24/12/2025;2551,89
89697867000122;561317;02/12/2025;4919,78;03/12/2025;4824,30
10464163000127;628064;19/12/2025;2430,59;19/12/2025;2321,77
56777494000142;567607;13/08/2025;4704,77;16/08/2025;4481,32
98853276000148;895284;14/01/2025;2279,82;14/01/2025;2178,12
97151404000121;722319;20/06/2025;1345,23;26/06/2025;1307,86
19283218000163;351876;01/08/2025;3724,90;01/08/2025;3584,92
11491430000130;789516;27/04/2025;4115,90;27/04/2025;4042,10
40413200000120;311655;17/04/2025;4463,92;24/04/2025;4441,68
88950178000190;576253;31/03/2025;2232,13;31/03/2025;2205,85
77492170000172;484467;14/11/2025;692,09;21/11/2025;691,34
48470549000146;249431;01/05/2025;70,70;03/05/2025;69,30
53800369000123;748012;11/03/2025;1167,15;11/03/2025;1115,80
98762607000115;619522;12/06/2025;4275,78;12/06/2025;4227,95
77601686000159;278230;06/01/2025;440,69;09/01/2025;427,18
30669833000147;260381;04/08/2025;584,83;04/08/2025;579,27
21456261000173;433958;03/06/2025;1074,13;06/06/2025;1023,19
59149289000165;836528;24/09/2025;3834,06;30/09/2025;3759,39
21267799000155;357794;26/05/2025;3562,89;01/06/2025;3416,94
77364609000173;292252;02/10/2025;4077,48;05/10/2025;3883,16
50657070000148;931179;12/06/2025;2771,78;19/06/2025;2649,10
40073841000138;820413;22/10/2025;2408,11;23/10/2025;2314,10
13583271000159;734837;29/07/2025;4016,93;05/08/2025;3854,06
24395218000188;450423;13/06/2025;4383,72;18/06/2025;4373,46
65978956000121;694566;02/04/2025;1079,72;07/04/2025;1051,72
43745374000174;410701;29/04/2025;3510,01;30/04/2025;3430,05
23910566000195;472029;06/05/2025;4925,17;06/05/2025;4839,52
22791880000196;184082;24/05/2025;4616,26;29/05/2025;4520,90
78079596000157;748732;17/12/2025;2308,18;24/12/2025;2271,30
66556468000198;593871;04/06/2025;3930,60;04/06/2025;3740,77
88569051000195;661702;09/02/2025;4366,50;10/02/2025;4349,87
20920999000172;578240;18/04/2025;4001,56;21/04/2025;3977,00
94806060000148;919855;09/05/2025;3949,60;10/05/2025;3785,44
67964039000115;920066;22/04/2025;3941,98;29/04/2025;3801,13
84744211000193;723173;14/02/2025;2366,40;20/02/2025;2313,99
16739067000133;979487;05/08/2025;4152,05;10/08/2025;4116,32
91812636000147;798994;04/07/2025;2483,80;11/07/2025;2376,08
12711893000124;685960;25/12/2025;102,36;25/12/2025;100,56
55586074000125;135885;06/01/2025;1297,53;06/01/2025;1282,52
59053470000174;289917;09/10/2025;2193,44;16/10/2025;2101,96
43061870000134;582210;21/04/2025;3352,75;27/04/2025;3274,78
81668152000131;527488;16/04/2025;1422,98;23/04/2025;1379,59
65316323000173;806241;26/11/2025;1788,56;02/12/2025;1727,58
75329388000162;770732;17/10/2025;3196,76;17/10/2025;3131,61
18112444000145;270427;29/07/2025;1144,46;02/08/2025;1122,55
49791739000135;327756;20/05/2025;1483,48;27/05/2025;1457,33
72126146000124;842947;29/06/2025;2579,63;02/07/2025;2541,45
93092450000191;356667;30/05/2025;2926,79;04/06/2025;2844,69
99867697000119;893896;27/03/2025;1076,40;01/04/2025;1057,55
17601159000122;111098;29/10/2025;257,87;31/10/2025;254,49
73998345000169;320269;02/04/2025;1929,08;06/04/2025;1900,22
25486648000120;666571;14/02/2025;2209,93;14/02/2025;2135,23
13588560000122;739800;14/08/2025;1853,39;19/08/2025;1851,04
39973234000191;840491;05/01/2025;671,11;08/01/2025;642,89
25152404000172;843837;23/11/2025;181,40;26/11/2025;174,53
44499089000171;891132;04/03/2025;1186,84;07/03/2025;1181,96
82365295000113;835302;03/10/2025;1558,98;08/10/2025;1535,18
39180720000169;839063;23/10/2025;1803,29;26/10/2025;1792,60
16106615000184;994074;12/09/2025;737,92;16/09/2025;725,07
34712407000157;122015;18/03/2025;179,18;24/03/2025;176,54
10392185000138;279799;03/07/2025;4098,90;04/07/2025;3997,74
66542166000119;218088;22/11/2025;4798,50;28/11/2025;4780,62
41560515000145;250671;06/04/2025;631,38;13/04/2025;625,42
21347625000190;861900;06/02/2025;1954,01;12/02/2025;1938,85
26466268000176;846123;02/10/2025;4251,36;04/10/2025;4057,96
61055751000192;762539;15/07/2025;4606,33;16/07/2025;4476,85
93391050000193;121521;15/03/2025;3249,34;18/03/2025;3116,21
70150272000173;900078;09/05/2025;1513,32;09/05/2025;1462,20
44254900000112;794295;22/08/2025;4953,44;27/08/2025;4862,85
51936867000158;802062;16/05/2025;4622,70;23/05/2025;4459,69
62017010000119;714701;18/07/2025;4903,59;20/07/2025;4779,30
66964677000139;604256;04/08/2025;3102,03;07/08/2025;3034,25
